scene,view,objA,objB,same,front_depth_diff_mm,rel_diff
occ5_scene0003,view_el30_az195,cups,potted_meat_can,0,72.5,2.39
occ5_scene0003,view_el30_az195,cups,gelatin_box,0,107.3,6.42
occ5_scene0003,view_el30_az195,cups,potted_meat_can,0,67.5,3.54
occ5_scene0003,view_el30_az195,cups,potted_meat_can,0,74.2,1.96
occ5_scene0003,view_el30_az195,cups,gelatin_box,0,108.9,4.49
occ5_scene0003,view_el30_az195,cups,potted_meat_can,0,69.2,2.6
occ5_scene0003,view_el30_az195,potted_meat_can,potted_meat_can,1,16.4,0.55
occ5_scene0003,view_el30_az210,cups,potted_meat_can,0,74.7,2.34
occ5_scene0003,view_el30_az210,cups,gelatin_box,0,123.8,5.89
occ5_scene0003,view_el30_az210,cups,potted_meat_can,0,73.8,2.49
occ5_scene0003,view_el30_az210,cups,cups,1,2.0,0.07
occ5_scene0003,view_el30_az210,cups,gelatin_box,0,122.9,6.55
occ5_scene0003,view_el30_az210,potted_meat_can,cups,0,75.8,2.05
occ5_scene0003,view_el30_az210,cups,gelatin_box,0,125.0,4.79
occ5_scene0003,view_el30_az240,cups,potted_meat_can,0,62.0,1.0
occ5_scene0003,view_el30_az240,cups,pear,0,95.3,4.49
occ5_scene0003,view_el30_az240,cups,foam_brick,0,122.4,2.01
occ5_scene0003,view_el30_az240,cups,gelatin_box,0,146.3,2.27
occ5_scene0003,view_el30_az240,cups,potted_meat_can,0,48.2,1.92
occ5_scene0003,view_el30_az240,cups,pear,0,102.4,4.28
occ5_scene0003,view_el30_az240,cups,foam_brick,0,108.6,4.47
occ5_scene0003,view_el30_az240,cups,gelatin_box,0,132.3,2.39
occ5_scene0003,view_el30_az240,potted_meat_can,gelatin_box,0,81.7,1.41
occ5_scene0003,view_el30_az240,pear,cups,0,102.5,4.77
occ5_scene0003,view_el30_az240,cups,gelatin_box,0,127.0,2.1
occ5_scene0003,view_el45_az135,cups,potted_meat_can,0,63.1,2.13
occ5_scene0003,view_el45_az225,cups,potted_meat_can,0,50.0,1.66
occ5_scene0003,view_el45_az225,cups,gelatin_box,0,118.5,4.61
occ5_scene0003,view_el45_az225,potted_meat_can,cups,0,51.5,1.64
occ5_scene0003,view_el45_az225,cups,cups,1,4.6,0.16
occ5_scene0003,view_el45_az225,cups,gelatin_box,0,119.9,4.47
occ5_scene0003,view_el60_az180,cups,gelatin_box,0,70.8,3.33
occ5_scene0003,view_el60_az180,cups,potted_meat_can,0,46.3,1.79
occ5_scene0003,view_el60_az180,cups,potted_meat_can,0,43.7,1.74
occ5_scene0003,view_el60_az180,cups,potted_meat_can,0,41.8,1.82
occ5_scene0003,view_el60_az180,potted_meat_can,potted_meat_can,1,3.3,0.13
occ5_scene0003,view_el60_az180,potted_meat_can,potted_meat_can,1,5.2,0.23
occ5_scene0003,view_el60_az195,cups,potted_meat_can,0,44.6,1.7
occ5_scene0003,view_el60_az195,cups,gelatin_box,0,82.2,3.73
occ5_scene0003,view_el60_az195,cups,potted_meat_can,0,43.8,1.73
occ5_scene0003,view_el60_az195,cups,gelatin_box,0,85.8,4.57
occ5_scene0003,view_el60_az195,potted_meat_can,potted_meat_can,1,1.6,0.06
occ5_scene0003,view_el60_az255,potted_meat_can,gelatin_box,0,79.0,3.07
occ5_scene0003,view_el60_az255,cups,gelatin_box,0,81.8,3.4
occ5_scene0003,view_el60_az255,cups,cups,1,12.1,0.53
occ5_scene0003,view_el60_az255,potted_meat_can,gelatin_box,0,85.5,4.58
occ5_scene0003,view_el60_az255,potted_meat_can,potted_meat_can,1,24.3,0.94
occ5_scene0003,view_el60_az255,cups,cups,1,22.4,1.12
occ5_scene0003,view_el75_az105,potted_meat_can,potted_meat_can,1,26.0,1.18
occ5_scene0003,view_el75_az225,cups,gelatin_box,0,69.4,4.44
occ5_scene0003,view_el75_az225,cups,potted_meat_can,0,10.0,0.58
occ5_scene0003,view_el75_az225,cups,potted_meat_can,0,31.9,1.11
occ5_scene0003,view_el75_az225,gelatin_box,cups,0,65.2,3.36
occ5_scene0004,view_el30_az135,mug,cups,0,111.1,5.7
occ5_scene0004,view_el30_az195,mug,mug,1,3.1,0.1
occ5_scene0004,view_el45_az135,mug,cups,0,93.1,4.12
occ5_scene0004,view_el45_az135,mug,cups,0,100.8,4.46
occ5_scene0004,view_el45_az135,cups,cups,1,13.7,1.04
occ5_scene0004,view_el60_az195,mug,mug,1,40.0,2.31
occ5_scene0005,view_el30_az135,bleach_cleanser,peach,0,94.0,2.69
occ5_scene0005,view_el30_az135,bleach_cleanser,peach,0,94.2,2.78
occ5_scene0005,view_el30_az135,bleach_cleanser,cups,0,12.8,0.12
occ5_scene0005,view_el30_az135,bleach_cleanser,cups,0,20.3,0.18
occ5_scene0005,view_el30_az135,bleach_cleanser,peach,0,82.0,2.43
occ5_scene0005,view_el30_az135,bleach_cleanser,peach,0,82.3,2.56
occ5_scene0005,view_el30_az135,bleach_cleanser,bleach_cleanser,1,20.5,0.63
occ5_scene0005,view_el30_az135,bleach_cleanser,cups,0,1.1,0.01
occ5_scene0005,view_el30_az135,bleach_cleanser,cups,0,8.3,0.08
occ5_scene0005,view_el30_az135,cups,orange,0,57.3,3.01
occ5_scene0005,view_el30_az135,cups,orange,0,55.4,2.93
occ5_scene0005,view_el30_az135,cups,cups,1,5.8,0.3
occ5_scene0005,view_el30_az135,peach,cups,0,80.1,5.18
occ5_scene0005,view_el30_az135,orange,cups,0,61.5,3.07
occ5_scene0005,view_el30_az195,bleach_cleanser,orange,0,210.1,2.45
occ5_scene0005,view_el30_az195,bleach_cleanser,orange,0,222.7,5.95
occ5_scene0005,view_el30_az195,bleach_cleanser,peach,0,109.5,2.94
occ5_scene0005,view_el30_az195,cups,cups,1,0.3,0.01
occ5_scene0005,view_el30_az195,orange,bleach_cleanser,0,198.7,2.59
occ5_scene0005,view_el30_az195,bleach_cleanser,orange,0,211.5,7.45
occ5_scene0005,view_el30_az195,bleach_cleanser,peach,0,98.4,3.48
occ5_scene0005,view_el30_az195,bleach_cleanser,bleach_cleanser,1,6.1,0.23
occ5_scene0005,view_el30_az210,bleach_cleanser,peach,0,110.6,1.89
occ5_scene0005,view_el30_az210,bleach_cleanser,peach,0,97.9,2.86
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,161.0,4.74
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,163.5,4.93
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,159.2,4.78
occ5_scene0005,view_el30_az210,bleach_cleanser,bleach_cleanser,1,10.2,0.24
occ5_scene0005,view_el30_az210,bleach_cleanser,bleach_cleanser,1,25.0,1.08
occ5_scene0005,view_el30_az210,cups,orange,0,149.1,6.1
occ5_scene0005,view_el30_az210,bleach_cleanser,peach,0,98.1,1.84
occ5_scene0005,view_el30_az210,bleach_cleanser,peach,0,85.4,2.95
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,148.5,5.18
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,151.0,5.42
occ5_scene0005,view_el30_az210,bleach_cleanser,cups,0,146.7,5.23
occ5_scene0005,view_el30_az210,cups,cups,1,1.7,0.05
occ5_scene0005,view_el30_az210,peach,orange,0,95.4,2.24
occ5_scene0005,view_el30_az210,cups,orange,0,150.3,5.09
occ5_scene0005,view_el30_az210,peach,cups,0,63.1,3.66
occ5_scene0005,view_el30_az210,peach,cups,0,65.6,3.98
occ5_scene0005,view_el30_az210,cups,cups,1,4.3,0.28
occ5_scene0005,view_el30_az240,cups,cups,0,135.0,3.02
occ5_scene0005,view_el30_az240,cups,cups,0,149.5,6.27
occ5_scene0005,view_el30_az240,cups,orange,0,153.6,6.67
occ5_scene0005,view_el30_az240,cups,cups,1,3.0,0.09
occ5_scene0005,view_el30_az240,cups,cups,0,137.2,2.68
occ5_scene0005,view_el30_az240,cups,cups,0,151.7,5.0
occ5_scene0005,view_el30_az240,cups,orange,0,155.8,5.28
occ5_scene0005,view_el30_az240,cups,peach,0,57.7,3.63
occ5_scene0005,view_el45_az135,bleach_cleanser,peach,0,100.9,2.18
occ5_scene0005,view_el45_az135,bleach_cleanser,cups,0,161.6,1.36
occ5_scene0005,view_el45_az135,bleach_cleanser,peach,0,85.3,2.42
occ5_scene0005,view_el45_az135,bleach_cleanser,bleach_cleanser,1,44.7,1.32
occ5_scene0005,view_el45_az135,bleach_cleanser,cups,0,146.2,1.33
occ5_scene0005,view_el45_az135,cups,orange,0,46.9,2.56
occ5_scene0005,view_el45_az135,bleach_cleanser,bleach_cleanser,1,28.7,0.77
occ5_scene0005,view_el45_az135,bleach_cleanser,cups,0,208.0,1.87
occ5_scene0005,view_el45_az135,cups,cups,1,14.8,0.72
occ5_scene0005,view_el45_az225,cups,cups,1,0.8,0.03
occ5_scene0005,view_el45_az225,cups,peach,0,51.0,2.43
occ5_scene0005,view_el60_az180,bleach_cleanser,orange,0,182.1,2.48
occ5_scene0005,view_el60_az180,bleach_cleanser,cups,0,138.8,1.77
occ5_scene0005,view_el60_az180,bleach_cleanser,peach,0,26.3,0.16
occ5_scene0005,view_el60_az180,bleach_cleanser,cups,0,146.5,2.36
occ5_scene0005,view_el60_az180,bleach_cleanser,peach,0,12.1,0.09
occ5_scene0005,view_el60_az180,bleach_cleanser,bleach_cleanser,1,80.3,0.83
occ5_scene0005,view_el60_az180,bleach_cleanser,cups,0,202.6,3.46
occ5_scene0005,view_el60_az180,bleach_cleanser,peach,0,44.0,0.34
occ5_scene0005,view_el60_az180,cups,cups,1,7.3,0.29
occ5_scene0005,view_el60_az180,orange,cups,0,38.5,2.21
occ5_scene0005,view_el60_az180,cups,bleach_cleanser,0,216.1,4.77
occ5_scene0005,view_el60_az180,cups,cups,1,12.3,0.54
occ5_scene0005,view_el60_az195,bleach_cleanser,cups,0,152.3,2.66
occ5_scene0005,view_el60_az195,bleach_cleanser,peach,0,120.3,1.91
occ5_scene0005,view_el60_az195,bleach_cleanser,bleach_cleanser,1,74.8,0.9
occ5_scene0005,view_el60_az195,bleach_cleanser,bleach_cleanser,1,7.1,0.11
occ5_scene0005,view_el60_az195,bleach_cleanser,cups,0,209.4,4.03
occ5_scene0005,view_el60_az195,bleach_cleanser,bleach_cleanser,1,18.3,0.25
occ5_scene0005,view_el60_az195,orange,cups,0,34.4,1.85
occ5_scene0005,view_el60_az195,cups,bleach_cleanser,0,223.6,6.27
occ5_scene0005,view_el60_az195,bleach_cleanser,peach,0,95.3,2.24
occ5_scene0005,view_el60_az195,cups,cups,1,7.8,0.35
occ5_scene0005,view_el60_az255,bleach_cleanser,bleach_cleanser,1,15.5,0.51
occ5_scene0005,view_el75_az105,bleach_cleanser,bleach_cleanser,1,48.8,0.49
occ5_scene0005,view_el75_az105,bleach_cleanser,bleach_cleanser,1,47.5,0.6
occ5_scene0005,view_el75_az225,bleach_cleanser,bleach_cleanser,1,38.5,0.67
occ5_scene0005,view_el75_az225,cups,cups,1,29.9,1.51
occ5_scene0005,view_el90,bleach_cleanser,bleach_cleanser,1,60.0,0.86
occ5_scene0006,view_el30_az135,tomato_soup_can,baseball,0,15.0,0.6
occ5_scene0006,view_el30_az135,tomato_soup_can,racquetball,0,160.3,6.76
occ5_scene0006,view_el30_az135,tomato_soup_can,racquetball,0,159.4,6.63
occ5_scene0006,view_el30_az135,tomato_soup_can,foam_brick,0,23.7,1.22
occ5_scene0006,view_el30_az135,baseball,racquetball,0,136.9,1.64
occ5_scene0006,view_el30_az135,baseball,foam_brick,0,11.2,0.21
occ5_scene0006,view_el30_az135,racquetball,tomato_soup_can,0,171.4,4.32
occ5_scene0006,view_el30_az135,racquetball,foam_brick,0,140.0,1.53
occ5_scene0006,view_el30_az135,tomato_soup_can,racquetball,0,172.8,9.0
occ5_scene0006,view_el30_az135,tomato_soup_can,foam_brick,0,39.5,0.72
occ5_scene0006,view_el30_az195,bowl,foam_brick,0,168.9,5.53
occ5_scene0006,view_el30_az195,bowl,racquetball,0,158.9,1.8
occ5_scene0006,view_el30_az195,tomato_soup_can,baseball,0,74.9,3.64
occ5_scene0006,view_el30_az210,bowl,foam_brick,0,168.8,2.12
occ5_scene0006,view_el30_az210,bowl,racquetball,0,157.9,7.09
occ5_scene0006,view_el30_az210,bowl,bowl,1,0.6,0.03
occ5_scene0006,view_el30_az240,bowl,tomato_soup_can,0,152.2,3.68
occ5_scene0006,view_el30_az240,bowl,tomato_soup_can,0,146.1,4.8
occ5_scene0006,view_el30_az240,bowl,foam_brick,0,157.6,5.6
occ5_scene0006,view_el30_az240,tomato_soup_can,foam_brick,0,5.4,0.15
occ5_scene0006,view_el30_az240,tomato_soup_can,baseball,0,82.4,3.93
occ5_scene0006,view_el30_az240,foam_brick,racquetball,0,47.9,2.63
occ5_scene0006,view_el30_az240,foam_brick,baseball,0,70.9,3.79
occ5_scene0006,view_el30_az240,foam_brick,racquetball,0,50.3,2.58
occ5_scene0006,view_el30_az240,racquetball,racquetball,1,6.4,0.5
occ5_scene0006,view_el45_az135,tomato_soup_can,racquetball,0,133.9,3.51
occ5_scene0006,view_el45_az135,tomato_soup_can,foam_brick,0,90.4,3.15
occ5_scene0006,view_el45_az135,tomato_soup_can,foam_brick,0,101.8,4.22
occ5_scene0006,view_el45_az135,foam_brick,racquetball,0,53.5,3.08
occ5_scene0006,view_el45_az225,tomato_soup_can,baseball,0,72.5,2.59
occ5_scene0006,view_el60_az180,tomato_soup_can,foam_brick,0,55.7,1.53
occ5_scene0006,view_el60_az180,tomato_soup_can,foam_brick,0,62.3,1.64
occ5_scene0006,view_el60_az180,tomato_soup_can,foam_brick,0,74.0,2.47
occ5_scene0006,view_el60_az180,tomato_soup_can,baseball,0,47.8,1.48
occ5_scene0006,view_el60_az180,tomato_soup_can,foam_brick,0,80.6,2.55
occ5_scene0006,view_el60_az180,foam_brick,tomato_soup_can,0,82.1,4.07
occ5_scene0006,view_el60_az180,tomato_soup_can,baseball,0,56.0,2.5
occ5_scene0006,view_el60_az180,tomato_soup_can,foam_brick,0,88.8,4.08
occ5_scene0006,view_el60_az195,tomato_soup_can,baseball,0,72.4,3.25
occ5_scene0006,view_el60_az195,tomato_soup_can,baseball,0,52.6,1.61
occ5_scene0006,view_el60_az255,tomato_soup_can,baseball,0,68.5,2.2
occ5_scene0006,view_el60_az255,tomato_soup_can,baseball,0,50.3,1.62
occ5_scene0006,view_el60_az255,bowl,bowl,1,13.7,0.69
occ5_scene0006,view_el75_az105,foam_brick,racquetball,0,44.1,4.49
occ5_scene0006,view_el75_az225,tomato_soup_can,baseball,0,47.6,1.68
occ5_scene0007,view_el30_az135,tomato_soup_can,orange,0,57.6,2.87
occ5_scene0007,view_el30_az195,tomato_soup_can,peach,0,78.0,3.17
occ5_scene0007,view_el30_az195,orange,tennis_ball,0,132.7,6.66
occ5_scene0007,view_el30_az210,tomato_soup_can,tennis_ball,0,111.8,4.77
occ5_scene0007,view_el30_az240,tomato_soup_can,peach,0,70.2,3.35
occ5_scene0007,view_el30_az240,tomato_soup_can,peach,0,69.8,3.32
occ5_scene0007,view_el45_az135,tomato_soup_can,orange,0,40.4,1.64
occ5_scene0007,view_el45_az135,orange,tomato_soup_can,0,50.0,2.05
occ5_scene0007,view_el45_az135,tomato_soup_can,tomato_soup_can,1,18.7,0.76
occ5_scene0007,view_el45_az225,tomato_soup_can,tennis_ball,0,107.0,3.73
occ5_scene0007,view_el45_az225,tomato_soup_can,tennis_ball,0,119.9,5.38
occ5_scene0007,view_el60_az180,tomato_soup_can,peach,0,51.8,1.63
occ5_scene0007,view_el60_az180,tomato_soup_can,peach,0,51.8,1.62
occ5_scene0007,view_el60_az195,tomato_soup_can,peach,0,78.7,2.77
occ5_scene0007,view_el60_az195,tomato_soup_can,peach,0,55.8,1.76
occ5_scene0007,view_el60_az195,tomato_soup_can,peach,0,66.0,2.96
occ5_scene0007,view_el60_az195,adjustable_wrench,adjustable_wrench,1,7.0,0.63
occ5_scene0007,view_el60_az255,tomato_soup_can,tennis_ball,0,80.7,2.58
occ5_scene0007,view_el60_az255,tomato_soup_can,orange,0,13.3,0.29
occ5_scene0007,view_el60_az255,tomato_soup_can,orange,0,17.4,0.43
occ5_scene0007,view_el60_az255,tomato_soup_can,tennis_ball,0,79.7,2.09
occ5_scene0007,view_el60_az255,tomato_soup_can,peach,0,58.8,1.99
occ5_scene0007,view_el60_az255,tennis_ball,tomato_soup_can,0,88.6,3.27
occ5_scene0007,view_el60_az255,tomato_soup_can,peach,0,67.8,3.65
occ5_scene0007,view_el60_az255,tennis_ball,peach,0,31.4,1.81
occ5_scene0007,view_el75_az225,tomato_soup_can,peach,0,74.2,3.2
occ5_scene0007,view_el75_az225,tomato_soup_can,peach,0,58.1,2.71
occ5_scene0008,view_el30_az135,cracker_box,cracker_box,1,61.2,1.86
occ5_scene0008,view_el30_az135,cracker_box,cracker_box,1,28.7,1.43
occ5_scene0008,view_el30_az135,foam_brick,tennis_ball,0,55.1,2.3
occ5_scene0008,view_el30_az135,cracker_box,cracker_box,1,45.6,2.28
occ5_scene0008,view_el30_az135,cracker_box,cracker_box,1,20.0,1.3
occ5_scene0008,view_el30_az135,cracker_box,cracker_box,1,14.4,0.96
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,61.8,1.62
occ5_scene0008,view_el30_az195,cracker_box,tennis_ball,0,155.2,3.8
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,47.6,1.34
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,6.4,0.15
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,41.2,1.16
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,12.5,0.26
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,3.3,0.59
occ5_scene0008,view_el30_az195,cracker_box,cracker_box,1,3.3,0.67
occ5_scene0008,view_el30_az210,cracker_box,foam_brick,0,174.9,4.06
occ5_scene0008,view_el30_az210,cracker_box,cracker_box,1,8.1,0.18
occ5_scene0008,view_el30_az210,cracker_box,foam_brick,0,163.3,5.25
occ5_scene0008,view_el30_az210,cracker_box,cracker_box,1,6.8,1.11
occ5_scene0008,view_el30_az210,cracker_box,cracker_box,1,8.3,1.39
occ5_scene0008,view_el30_az240,cracker_box,cracker_box,1,12.9,0.29
occ5_scene0008,view_el30_az240,cracker_box,cracker_box,1,29.9,0.74
occ5_scene0008,view_el30_az240,cracker_box,cracker_box,1,17.7,0.61
occ5_scene0008,view_el30_az240,cracker_box,cracker_box,1,16.8,0.37
occ5_scene0008,view_el30_az240,cracker_box,cracker_box,1,20.4,1.29
occ5_scene0008,view_el45_az135,foam_brick,tennis_ball,0,38.4,1.53
occ5_scene0008,view_el45_az135,cracker_box,cracker_box,1,64.1,1.55
occ5_scene0008,view_el45_az135,cracker_box,cracker_box,1,53.5,2.12
occ5_scene0008,view_el45_az135,cracker_box,cracker_box,1,35.4,1.76
occ5_scene0008,view_el45_az135,cracker_box,cracker_box,1,33.3,2.1
occ5_scene0008,view_el45_az135,cracker_box,cracker_box,1,20.8,1.64
occ5_scene0008,view_el45_az225,cracker_box,foam_brick,0,212.1,4.01
occ5_scene0008,view_el45_az225,cracker_box,cracker_box,1,3.2,0.07
occ5_scene0008,view_el45_az225,cracker_box,foam_brick,0,190.3,4.94
occ5_scene0008,view_el60_az180,cracker_box,tennis_ball,0,122.7,1.26
occ5_scene0008,view_el60_az180,cracker_box,cracker_box,1,34.6,0.59
occ5_scene0008,view_el60_az195,cracker_box,tennis_ball,0,136.0,1.07
occ5_scene0008,view_el60_az195,cracker_box,cracker_box,1,27.0,0.47
occ5_scene0008,view_el60_az255,cracker_box,tennis_ball,0,159.8,3.05
occ5_scene0008,view_el60_az255,cracker_box,foam_brick,0,191.3,2.58
occ5_scene0008,view_el60_az255,tennis_ball,foam_brick,0,39.1,0.89
occ5_scene0008,view_el75_az105,foam_brick,tennis_ball,0,29.9,2.81
occ5_scene0008,view_el75_az225,cracker_box,foam_brick,0,191.2,2.98
occ5_scene0008,view_el75_az225,cracker_box,tennis_ball,0,157.6,2.26
occ5_scene0008,view_el75_az225,cracker_box,foam_brick,0,178.8,3.5
occ5_scene0008,view_el75_az225,cracker_box,tennis_ball,0,157.0,2.93
occ5_scene0008,view_el75_az225,cracker_box,tennis_ball,0,147.3,2.96
occ5_scene0008,view_el75_az225,cracker_box,cracker_box,1,36.4,0.73
occ5_scene0009,view_el30_az135,wood_block,cups,0,131.7,3.44
occ5_scene0009,view_el30_az135,wood_block,softball,0,58.2,1.52
occ5_scene0009,view_el30_az135,wood_block,peach,0,74.4,2.06
occ5_scene0009,view_el30_az135,cups,softball,0,73.5,3.22
occ5_scene0009,view_el30_az135,cups,peach,0,57.3,2.79
occ5_scene0009,view_el30_az135,cups,peach,0,56.0,3.03
occ5_scene0009,view_el30_az195,wood_block,phillips_screwdriver,0,29.3,0.75
occ5_scene0009,view_el30_az195,wood_block,phillips_screwdriver,0,29.3,0.75
occ5_scene0009,view_el30_az195,wood_block,phillips_screwdriver,0,52.2,1.07
occ5_scene0009,view_el30_az195,wood_block,phillips_screwdriver,0,52.1,1.07
occ5_scene0009,view_el30_az195,softball,cups,0,54.4,1.2
occ5_scene0009,view_el30_az195,softball,cups,0,62.4,1.49
occ5_scene0009,view_el30_az195,cups,softball,0,68.0,2.71
occ5_scene0009,view_el30_az195,softball,peach,0,63.8,2.86
occ5_scene0009,view_el30_az195,softball,cups,0,76.1,3.52
occ5_scene0009,view_el30_az195,cups,cups,1,12.5,0.72
occ5_scene0009,view_el30_az210,wood_block,phillips_screwdriver,0,48.8,1.1
occ5_scene0009,view_el30_az210,wood_block,phillips_screwdriver,0,48.8,1.1
occ5_scene0009,view_el30_az210,wood_block,phillips_screwdriver,0,54.1,1.11
occ5_scene0009,view_el30_az210,wood_block,phillips_screwdriver,0,54.1,1.11
occ5_scene0009,view_el30_az210,softball,peach,0,66.1,2.82
occ5_scene0009,view_el30_az210,cups,cups,1,13.5,0.79
occ5_scene0009,view_el30_az240,cups,peach,0,37.1,1.95
occ5_scene0009,view_el30_az240,cups,peach,0,38.8,2.11
occ5_scene0009,view_el30_az240,cups,cups,1,8.8,0.43
occ5_scene0009,view_el30_az240,cups,cups,1,12.3,0.62
occ5_scene0009,view_el45_az135,softball,cups,0,55.8,2.38
occ5_scene0009,view_el45_az135,cups,peach,0,46.7,2.15
occ5_scene0009,view_el45_az135,cups,cups,1,10.2,0.43
occ5_scene0009,view_el45_az225,cups,peach,0,20.0,0.83
occ5_scene0009,view_el60_az180,wood_block,wood_block,1,54.1,0.83
occ5_scene0009,view_el60_az180,phillips_screwdriver,phillips_screwdriver,1,17.0,1.47
occ5_scene0009,view_el60_az195,wood_block,wood_block,1,51.7,0.97
occ5_scene0009,view_el60_az195,phillips_screwdriver,phillips_screwdriver,1,19.0,1.55
occ5_scene0009,view_el60_az255,wood_block,softball,0,117.4,1.97
occ5_scene0009,view_el60_az255,wood_block,wood_block,1,59.7,0.9
occ5_scene0009,view_el60_az255,cups,peach,0,14.6,0.48
occ5_scene0009,view_el60_az255,cups,peach,0,20.3,0.9
occ5_scene0009,view_el75_az105,wood_block,wood_block,1,32.4,0.47
occ5_scene0009,view_el75_az225,wood_block,wood_block,1,44.5,0.6
occ5_scene0009,view_el75_az225,wood_block,wood_block,1,52.3,0.71
occ5_scene0009,view_el75_az225,wood_block,wood_block,1,7.1,0.09
occ5_scene0009,view_el75_az225,cups,cups,1,22.3,0.92
occ5_scene0009,view_el75_az225,cups,cups,1,2.1,0.18
occ5_scene0009,view_el75_az225,phillips_screwdriver,phillips_screwdriver,1,6.8,0.79
occ5_scene0009,view_el75_az225,cups,cups,1,23.2,0.99
occ5_scene0009,view_el75_az225,phillips_screwdriver,phillips_screwdriver,1,7.3,0.95
occ5_scene0009,view_el90,wood_block,wood_block,1,35.0,0.56
occ5_scene0009,view_el90,phillips_screwdriver,phillips_screwdriver,1,5.0,0.5
occ5_scene0009,view_el90,phillips_screwdriver,phillips_screwdriver,1,5.0,0.67
occ5_scene0010,view_el30_az135,wood_block,lemon,0,37.4,0.99
occ5_scene0010,view_el30_az135,cups,cups,1,8.9,0.56
occ5_scene0010,view_el30_az195,wood_block,lemon,0,40.8,1.18
occ5_scene0010,view_el30_az195,pear,cups,0,78.3,3.49
occ5_scene0010,view_el30_az195,pear,cups,0,78.3,1.63
occ5_scene0010,view_el30_az195,cups,cups,1,0.6,0.01
occ5_scene0010,view_el30_az210,wood_block,pear,0,97.7,1.45
occ5_scene0010,view_el30_az210,wood_block,cups,0,24.7,0.7
occ5_scene0010,view_el30_az210,wood_block,pear,0,101.7,1.57
occ5_scene0010,view_el30_az210,wood_block,cups,0,28.7,0.87
occ5_scene0010,view_el30_az210,pear,cups,0,81.6,3.56
occ5_scene0010,view_el30_az240,wood_block,cups,0,37.1,1.05
occ5_scene0010,view_el30_az240,wood_block,cups,0,34.3,1.02
occ5_scene0010,view_el30_az240,wood_block,cups,0,47.1,1.32
